split,image_width,image_height,bbox_width,bbox_height,bbox_ratio
train,1920,1080,44,35,0.0007426697530864198
train,1920,1080,83,53,0.002121431327160494
train,1920,1080,41,31,0.0006129436728395061
train,1920,1080,38,27,0.0004947916666666667
train,1920,1080,31,30,0.00044849537037037037
train,1920,1080,40,26,0.0005015432098765432
train,1920,1080,54,47,0.0012239583333333334
train,1920,1080,47,39,0.0008839699074074074
train,1920,1080,47,37,0.0008386381172839506
train,1920,1080,37,27,0.00048177083333333335
train,1920,1080,34,27,0.0004427083333333333
train,1920,1080,30,24,0.00034722222222222224
train,1920,1080,49,33,0.0007798032407407407
train,1920,1080,29,20,0.0002797067901234568
train,1920,1080,42,30,0.0006076388888888889
train,1920,1080,46,23,0.0005102237654320988
train,1920,1080,30,22,0.00031828703703703706
train,1920,1080,38,22,0.00040316358024691356
train,1920,1080,56,35,0.000945216049382716
train,1920,1080,58,44,0.00123070987654321
train,1920,1080,28,22,0.0002970679012345679
train,1920,1080,38,33,0.0006047453703703704
train,1920,1080,51,42,0.001032986111111111
train,1920,1080,34,30,0.0004918981481481481
train,1920,1080,47,25,0.0005666473765432099
train,1920,1080,64,43,0.0013271604938271606
train,1920,1080,45,27,0.0005859375
train,1920,1080,31,23,0.00034384645061728397
train,1920,1080,27,22,0.00028645833333333333
train,1920,1080,39,21,0.0003949652777777778
train,1920,1080,30,23,0.0003327546296296296
train,1920,1080,31,35,0.0005232445987654321
train,1920,1080,34,34,0.0005574845679012345
train,1920,1080,27,21,0.0002734375
train,1920,1080,113,81,0.0044140625
train,1920,1080,37,27,0.00048177083333333335
train,1920,1080,33,23,0.0003660300925925926
train,1920,1080,36,30,0.0005208333333333333
train,1920,1080,34,26,0.00042631172839506173
train,1920,1080,34,26,0.00042631172839506173
train,1920,1080,39,21,0.0003949652777777778
train,1920,1080,47,30,0.0006799768518518519
train,1920,1080,33,19,0.0003023726851851852
train,1920,1080,32,22,0.00033950617283950616
train,1920,1080,45,28,0.0006076388888888889
train,1920,1080,27,22,0.00028645833333333333
train,1920,1080,27,22,0.00028645833333333333
train,1920,1080,31,23,0.00034384645061728397
train,1920,1080,29,24,0.0003356481481481481
train,1920,1080,30,23,0.0003327546296296296
train,1920,1080,39,34,0.0006394675925925926
train,1920,1080,39,38,0.0007146990740740741
train,1920,1080,36,25,0.00043402777777777775
train,1920,1080,46,42,0.000931712962962963
train,1920,1080,45,36,0.00078125
train,1920,1080,54,52,0.0013541666666666667
train,1920,1080,40,32,0.0006172839506172839
train,1920,1080,44,31,0.0006577932098765432
train,1920,1080,38,37,0.0006780478395061729
train,1920,1080,36,31,0.0005381944444444444
train,1920,1080,40,35,0.0006751543209876543
train,1920,1080,35,26,0.00043885030864197533
train,1920,1080,52,31,0.000777391975308642
train,1920,1080,35,31,0.0005232445987654321
train,1920,1080,37,29,0.0005174575617283951
train,1920,1080,38,30,0.0005497685185185186
train,1920,1080,31,25,0.0003737461419753086
train,1920,1080,31,28,0.00041859567901234566
train,1920,1080,41,24,0.00047453703703703704
train,1920,1080,26,20,0.0002507716049382716
train,1920,1080,28,21,0.00028356481481481483
train,1920,1080,21,13,0.00013165509259259258
train,1920,1080,23,14,0.0001552854938271605
train,1920,1080,25,23,0.000277295524691358
train,1920,1080,25,24,0.00028935185185185184
train,1920,1080,24,18,0.00020833333333333335
train,1920,1080,21,15,0.00015190972222222222
train,1920,1080,27,17,0.00022135416666666666
train,1920,1080,27,18,0.000234375
train,1920,1080,32,25,0.00038580246913580245
train,1920,1080,31,28,0.00041859567901234566
train,1920,1080,21,15,0.00015190972222222222
train,1920,1080,30,27,0.000390625
train,1920,1080,31,30,0.00044849537037037037
train,1920,1080,29,21,0.00029369212962962964
train,1920,1080,32,27,0.0004166666666666667
train,1920,1080,24,14,0.00016203703703703703
train,1920,1080,27,19,0.00024739583333333335
train,1920,1080,29,20,0.0002797067901234568
train,1920,1080,29,25,0.00034963348765432097
train,1920,1080,26,17,0.00021315586419753087
train,1920,1080,21,16,0.00016203703703703703
train,1920,1080,27,17,0.00022135416666666666
train,1920,1080,31,23,0.00034384645061728397
train,1920,1080,31,16,0.00023919753086419754
train,1920,1080,20,14,0.00013503086419753085
train,1920,1080,29,21,0.00029369212962962964
train,1920,1080,32,24,0.00037037037037037035
train,1920,1080,39,31,0.0005830439814814815
train,1920,1080,29,19,0.00026572145061728395
train,1920,1080,29,25,0.00034963348765432097
train,1920,1080,36,31,0.0005381944444444444
train,1920,1080,37,24,0.00042824074074074075
train,1920,1080,32,24,0.00037037037037037035
train,1920,1080,19,13,0.00011911651234567901
train,1920,1080,25,18,0.00021701388888888888
train,1920,1080,23,20,0.00022183641975308642
train,1920,1080,27,24,0.0003125
train,1920,1080,34,21,0.0003443287037037037
train,1920,1080,25,18,0.00021701388888888888
train,1920,1080,40,22,0.0004243827160493827
train,1920,1080,67,36,0.0011631944444444443
train,1920,1080,63,51,0.0015494791666666667
train,1920,1080,38,38,0.0006963734567901234
train,1920,1080,39,28,0.0005266203703703703
train,1920,1080,39,24,0.00045138888888888887
train,1920,1080,38,22,0.00040316358024691356
train,1920,1080,36,24,0.0004166666666666667
train,1920,1080,33,25,0.0003978587962962963
train,1920,1080,54,35,0.0009114583333333333
train,1920,1080,55,31,0.000822241512345679
train,1920,1080,53,45,0.0011501736111111111
train,1920,1080,48,38,0.0008796296296296296
train,1920,1080,35,29,0.0004894868827160494
train,1920,1080,38,29,0.0005314429012345679
train,1920,1080,64,30,0.000925925925925926
train,1920,1080,52,46,0.0011535493827160494
train,1920,1080,91,46,0.0020187114197530863
train,1920,1080,55,33,0.0008752893518518518
train,1920,1080,42,22,0.00044560185185185187
train,1920,1080,64,32,0.0009876543209876543
train,1920,1080,64,42,0.0012962962962962963
train,1920,1080,61,36,0.0010590277777777779
train,1920,1080,39,36,0.0006770833333333334
train,1920,1080,48,30,0.0006944444444444445
train,1920,1080,53,34,0.000869020061728395
train,1920,1080,53,34,0.000869020061728395
train,1920,1080,102,48,0.002361111111111111
train,1920,1080,77,74,0.002747878086419753
train,1920,1080,57,42,0.001154513888888889
train,1920,1080,61,36,0.0010590277777777779
train,1920,1080,38,24,0.0004398148148148148
train,1920,1080,42,23,0.0004658564814814815
train,1920,1080,36,35,0.0006076388888888889
train,1920,1080,51,31,0.0007624421296296296
train,1920,1080,42,27,0.000546875
train,1920,1080,34,24,0.0003935185185185185
train,1920,1080,40,24,0.000462962962962963
train,1920,1080,50,24,0.0005787037037037037
train,1920,1080,41,34,0.0006722608024691358
train,1920,1080,41,32,0.0006327160493827161
train,1920,1080,64,27,0.0008333333333333334
train,1920,1080,60,55,0.001591435185185185
train,1920,1080,75,61,0.00220630787037037
train,1920,1080,59,47,0.0013372878086419754
train,1920,1080,72,48,0.0016666666666666668
train,1920,1080,53,32,0.0008179012345679012
train,1920,1080,49,37,0.0008743248456790124
train,1920,1080,49,19,0.00044897762345679014
train,1920,1080,46,30,0.0006655092592592592
train,1920,1080,62,39,0.001166087962962963
train,1920,1080,33,25,0.0003978587962962963
train,1920,1080,33,20,0.00031828703703703706
train,1920,1080,27,24,0.0003125
train,1920,1080,28,20,0.0002700617283950617
train,1920,1080,27,16,0.00020833333333333335
train,1920,1080,23,20,0.00022183641975308642
train,1920,1080,32,21,0.00032407407407407406
train,1920,1080,31,21,0.00031394675925925926
train,1920,1080,27,16,0.00020833333333333335
train,1920,1080,29,19,0.00026572145061728395
train,1920,1080,25,19,0.0002290702160493827
train,1920,1080,34,19,0.00031153549382716047
train,1920,1080,36,30,0.0005208333333333333
train,1920,1080,26,21,0.00026331018518518516
train,1920,1080,25,16,0.00019290123456790122
train,1920,1080,28,23,0.000310570987654321
train,1920,1080,29,19,0.00026572145061728395
train,1920,1080,26,19,0.00023823302469135803
train,1920,1080,35,28,0.000472608024691358
train,1920,1080,29,25,0.00034963348765432097
train,1920,1080,27,17,0.00022135416666666666
train,1920,1080,26,18,0.00022569444444444443
train,1920,1080,29,16,0.00022376543209876544
train,1920,1080,24,20,0.0002314814814814815
train,1920,1080,22,18,0.00019097222222222223
train,1920,1080,24,18,0.00020833333333333335
train,1920,1080,43,34,0.000705054012345679
train,1920,1080,39,26,0.0004890046296296296
train,1920,1080,28,15,0.0002025462962962963
train,1920,1080,35,21,0.00035445601851851854
train,1920,1080,24,24,0.0002777777777777778
train,1920,1080,32,27,0.0004166666666666667
train,1920,1080,21,14,0.00014178240740740742
train,1920,1080,19,14,0.0001282793209876543
train,1920,1080,27,17,0.00022135416666666666
train,1920,1080,26,17,0.00021315586419753087
train,1920,1080,29,25,0.00034963348765432097
train,1920,1080,32,31,0.0004783950617283951
train,1920,1080,42,27,0.000546875
train,1920,1080,35,30,0.0005063657407407407
train,1920,1080,52,25,0.000626929012345679
train,1920,1080,40,31,0.0005979938271604939
train,1920,1080,41,26,0.0005140817901234568
train,1920,1080,38,24,0.0004398148148148148
train,1920,1080,42,24,0.0004861111111111111
train,1920,1080,43,15,0.00031105324074074076
train,1920,1080,33,27,0.0004296875
train,1920,1080,38,26,0.00047646604938271606
train,1920,1080,45,24,0.0005208333333333333
train,1920,1080,43,33,0.0006843171296296297
train,1920,1080,35,28,0.000472608024691358
train,1920,1080,66,42,0.0013368055555555555
train,1920,1080,42,34,0.0006886574074074074
train,1920,1080,31,23,0.00034384645061728397
train,1920,1080,55,35,0.0009283371913580247
train,1920,1080,32,29,0.0004475308641975309
train,1920,1080,36,27,0.00046875
train,1920,1080,53,32,0.0008179012345679012
train,1920,1080,63,31,0.0009418402777777778
train,1920,1080,39,31,0.0005830439814814815
train,1920,1080,32,27,0.0004166666666666667
train,1920,1080,37,26,0.00046392746913580246
train,1920,1080,46,36,0.0007986111111111112
train,1920,1080,40,34,0.0006558641975308642
train,1920,1080,59,37,0.001052758487654321
train,1920,1080,32,24,0.00037037037037037035
train,1920,1080,32,28,0.0004320987654320988
train,1920,1080,60,23,0.0006655092592592592
train,1920,1080,27,19,0.00024739583333333335
train,1920,1080,24,18,0.00020833333333333335
train,1920,1080,37,19,0.00033902391975308645
train,1920,1080,25,16,0.00019290123456790122
train,1920,1080,26,24,0.00030092592592592595
train,1920,1080,22,19,0.00020158179012345678
train,1920,1080,33,22,0.00035011574074074074
train,1920,1080,34,32,0.0005246913580246914
train,1920,1080,37,26,0.00046392746913580246
train,1920,1080,30,22,0.00031828703703703706
train,1920,1080,23,20,0.00022183641975308642
train,1920,1080,30,24,0.00034722222222222224
train,1920,1080,25,20,0.00024112654320987653
train,1920,1080,34,16,0.0002623456790123457
train,1920,1080,24,19,0.0002199074074074074
train,1920,1080,34,29,0.0004755015432098765
train,1920,1080,25,29,0.00034963348765432097
train,1920,1080,26,18,0.00022569444444444443
train,1920,1080,20,17,0.00016396604938271605
train,1920,1080,24,20,0.0002314814814814815
train,1920,1080,32,22,0.00033950617283950616
train,1920,1080,24,21,0.00024305555555555555
train,1920,1080,21,19,0.00019241898148148148
train,1920,1080,24,22,0.0002546296296296296
train,1920,1080,31,20,0.00029899691358024693
train,1920,1080,32,18,0.0002777777777777778
train,1920,1080,36,26,0.00045138888888888887
train,1920,1080,24,16,0.00018518518518518518
train,1920,1080,24,16,0.00018518518518518518
train,1920,1080,25,18,0.00021701388888888888
train,1920,1080,20,19,0.00018325617283950618
train,1920,1080,25,19,0.0002290702160493827
train,1920,1080,25,21,0.00025318287037037036
train,1920,1080,19,16,0.00014660493827160494
train,1920,1080,22,23,0.00024402006172839506
train,1920,1080,36,25,0.00043402777777777775
train,1920,1080,39,20,0.0003761574074074074
train,1920,1080,25,20,0.00024112654320987653
train,1920,1080,38,20,0.00036651234567901237
train,1920,1080,27,20,0.00026041666666666666
train,1920,1080,22,19,0.00020158179012345678
train,1920,1080,23,20,0.00022183641975308642
train,1920,1080,65,31,0.0009717399691358024
train,1920,1080,64,30,0.000925925925925926
train,1920,1080,32,25,0.00038580246913580245
train,1920,1080,33,20,0.00031828703703703706
train,1920,1080,28,14,0.0001890432098765432
train,1920,1080,28,24,0.00032407407407407406
train,1920,1080,24,18,0.00020833333333333335
train,1920,1080,29,17,0.00023775077160493826
train,1920,1080,31,16,0.00023919753086419754
train,1920,1080,35,20,0.00033757716049382714
train,1920,1080,35,16,0.0002700617283950617
train,1920,1080,31,21,0.00031394675925925926
train,1920,1080,16,14,0.0001080246913580247
train,1920,1080,26,17,0.00021315586419753087
train,1920,1080,18,15,0.00013020833333333333
train,1920,1080,24,15,0.00017361111111111112
train,1920,1080,21,14,0.00014178240740740742
train,1920,1080,22,22,0.00023341049382716048
train,1920,1080,26,17,0.00021315586419753087
train,1920,1080,21,17,0.00017216435185185184
train,1920,1080,21,14,0.00014178240740740742
train,1920,1080,25,16,0.00019290123456790122
train,1920,1080,15,14,0.00010127314814814815
train,1920,1080,20,14,0.00013503086419753085
train,1920,1080,25,14,0.00016878858024691357
train,1920,1080,24,17,0.00019675925925925926
train,1920,1080,30,15,0.00021701388888888888
train,1920,1080,33,22,0.00035011574074074074
train,1920,1080,23,16,0.00017746913580246913
train,1920,1080,23,18,0.0001996527777777778
train,1920,1080,39,27,0.0005078125
train,1920,1080,23,16,0.00017746913580246913
train,1920,1080,25,19,0.0002290702160493827
train,1920,1080,32,25,0.00038580246913580245
train,1920,1080,30,18,0.00026041666666666666
train,1920,1080,23,17,0.00018856095679012345
train,1920,1080,27,23,0.00029947916666666664
train,1920,1080,25,8,9.645061728395061e-05
train,1920,1080,25,22,0.0002652391975308642
train,1920,1080,22,17,0.00018036265432098766
train,1920,1080,54,37,0.0009635416666666667
train,1920,1080,43,35,0.0007257908950617284
train,1920,1080,71,44,0.0015065586419753087
train,1920,1080,55,21,0.0005570023148148149
train,1920,1080,36,21,0.00036458333333333335
train,1920,1080,31,26,0.000388695987654321
train,1920,1080,25,18,0.00021701388888888888
train,1920,1080,41,30,0.0005931712962962963
train,1920,1080,36,29,0.0005034722222222222
train,1920,1080,39,35,0.0006582754629629629
train,1920,1080,32,24,0.00037037037037037035
train,1920,1080,45,28,0.0006076388888888889
train,1920,1080,31,29,0.00043354552469135804
train,1920,1080,59,22,0.0006259645061728395
train,1920,1080,31,17,0.0002541473765432099
train,1920,1080,35,25,0.00042197145061728393
train,1920,1080,38,29,0.0005314429012345679
train,1920,1080,44,24,0.0005092592592592592
train,1920,1080,44,30,0.0006365740740740741
train,1920,1080,47,29,0.0006573109567901235
train,1920,1080,54,29,0.0007552083333333333
train,1920,1080,77,35,0.0012996720679012345
train,1920,1080,30,19,0.0002748842592592593
train,1920,1080,45,22,0.00047743055555555554
train,1920,1080,47,27,0.0006119791666666667
train,1920,1080,44,21,0.00044560185185185187
train,1920,1080,60,21,0.0006076388888888889
train,1920,1080,49,38,0.0008979552469135803
train,1920,1080,60,37,0.0010706018518518519
train,1920,1080,61,44,0.0012943672839506172
train,1920,1080,80,43,0.0016589506172839507
train,1920,1080,45,34,0.0007378472222222222
train,1920,1080,66,29,0.0009230324074074075
train,1920,1080,54,43,0.0011197916666666667
train,1920,1080,45,39,0.0008463541666666667
train,1920,1080,64,37,0.0011419753086419754
train,1920,1080,31,29,0.00043354552469135804
train,1920,1080,32,25,0.00038580246913580245
train,1920,1080,20,17,0.00016396604938271605
train,1920,1080,25,20,0.00024112654320987653
train,1920,1080,31,22,0.0003288966049382716
train,1920,1080,40,30,0.0005787037037037037
train,1920,1080,22,18,0.00019097222222222223
train,1920,1080,21,16,0.00016203703703703703
train,1920,1080,40,29,0.0005594135802469136
train,1920,1080,36,26,0.00045138888888888887
train,1920,1080,37,25,0.0004460841049382716
train,1920,1080,28,25,0.00033757716049382714
train,1920,1080,27,21,0.0002734375
train,1920,1080,33,31,0.0004933449074074074
train,1920,1080,19,17,0.00015576774691358024
train,1920,1080,19,11,0.00010079089506172839
train,1920,1080,33,21,0.00033420138888888887
train,1920,1080,33,29,0.00046151620370370373
train,1920,1080,39,22,0.00041377314814814814
train,1920,1080,30,22,0.00031828703703703706
train,1920,1080,34,31,0.0005082947530864198
train,1920,1080,31,26,0.000388695987654321
train,1920,1080,34,27,0.0004427083333333333
train,1920,1080,27,16,0.00020833333333333335
train,1920,1080,29,18,0.0002517361111111111
train,1920,1080,37,31,0.0005531442901234568
train,1920,1080,29,23,0.00032166280864197533
train,1920,1080,47,33,0.000747974537037037
train,1920,1080,26,22,0.00027584876543209876
train,1920,1080,51,43,0.0010575810185185185
train,1920,1080,41,35,0.0006920331790123456
train,1920,1080,31,30,0.00044849537037037037
train,1920,1080,35,27,0.0004557291666666667
train,1920,1080,55,49,0.0012996720679012345
train,1920,1080,44,33,0.0007002314814814815
train,1920,1080,48,34,0.000787037037037037
train,1920,1080,45,29,0.0006293402777777778
train,1920,1080,35,21,0.00035445601851851854
